HomeTeam,AwayTeam,HomeElo,AwayElo,FTR,Date,HomeElo_prev_1,AwayElo_prev_1,HomeFTR_prev_1,AwayFTR_prev_1,HomeElo_prev_2,AwayElo_prev_2,HomeFTR_prev_2,AwayFTR_prev_2,HomeElo_prev_3,AwayElo_prev_3,HomeFTR_prev_3,AwayFTR_prev_3,HomeElo_prev_4,AwayElo_prev_4,HomeFTR_prev_4,AwayFTR_prev_4,HomeElo_prev_5,AwayElo_prev_5,HomeFTR_prev_5,AwayFTR_prev_5
Bradford,Charlton,1354.625461540347,1515.8187875511749,1,2001-04-13,1360.9832362139348,1525.50934089838,0,1,1358.3640580353774,1527.7876731023155,0,0,1377.368102306217,1533.390860835785,-1,0,1399.277670523604,1520.2119244510104,-1,0,1407.8658249429975,1508.1726281304148,-1,0
Liverpool,Leeds,1558.1442100480876,1579.6518272987744,-1,2001-04-13,1538.2550966470092,1551.3522731762264,1,-1,1540.1595758110534,1536.8782025182213,0,-1,1544.2311277308056,1516.798729775523,1,-1,1553.3935854354893,1522.4265604154753,0,0,1525.5158884190894,1506.0573824854966,1,-1
Arsenal,Middlesbrough,1592.8764636610401,1463.942277364737,-1,2001-04-14,1574.2417801394192,1473.8426837606835,1,1,1565.7607433561561,1458.1222998344128,1,-1,1564.1028324689426,1467.173612690016,1,0,1545.982229165158,1469.8793851010018,1,0,1549.355830154249,1466.1916882933108,0,0
Aston Villa,Everton,1516.3067601672712,1472.7573085844767,1,2001-04-14,1519.411893135261,1444.3349574902973,0,-1,1504.5347469966955,1455.7766900348613,1,1,1488.9917923897342,1468.1513963673558,0,1,1471.4747714054638,1454.5482300051306,1,1,1485.5352531419303,1439.3691596178683,0,-1
Chelsea,Southampton,1551.350785955006,1521.485394906839,1,2001-04-14,1526.179491396985,1535.158235581675,1,1,1541.8158262261677,1528.9337130113925,-1,-1,1528.310881599024,1515.9941642553854,0,-1,1530.9267217480458,1490.3053646757628,1,0,1514.1900825784887,1503.5530247734596,1,1
Ipswich,Newcastle,1543.007349477911,1454.973629100179,1,2001-04-14,1542.2926698009373,1459.1005628036212,0,0,1521.594139116873,1475.7196783477366,1,0,1508.3207011665338,1508.7682945950191,1,1,1537.8593107486718,1523.4453476226201,-1,1,1540.471457781426,1509.1237105867092,1,-1
Leicester,Man City,1468.7564801172236,1385.1700300516463,-1,2001-04-14,1486.8119503425326,1405.2573806369262,-1,1,1509.2187607750982,1419.6585276382518,1,0,1491.8566387379437,1412.0370852966278,1,-1,1492.0753836368247,1422.24346847187,1,0,1506.045051151106,1414.9813610962897,0,0
Man United,Coventry,1663.739699903794,1433.091522154697,1,2001-04-14,1654.0491465565888,1415.0360519293881,1,-1,1665.356006903389,1408.0266587178592,1,1,1659.579659568919,1392.7093440746598,1,0,1658.105707767096,1413.01336398642,1,1,1636.6376614469982,1440.0850598497402,1,1
Sunderland,Tottenham,1525.220602753983,1483.5223542991496,-1,2001-04-14,1542.7042855197744,1484.236458470754,-1,1,1529.665975588957,1487.2571620851324,0,1,1546.5467294485218,1489.3805588137668,0,-1,1578.8467960918233,1487.019104467891,-1,0,1586.1497005574938,1489.0973198887705,0,0
West Ham,Derby,1449.540175254554,1466.0188798091083,1,2001-04-14,1462.2059137684505,1497.7124475470323,-1,1,1475.6055871959475,1495.807968382988,-1,0,1488.902591198445,1462.2102489403685,-1,0,1495.177974711665,1454.7908176226144,0,1,1509.62148413015,1472.5400534817647,0,1
Newcastle,West Ham,1443.6950481099066,1465.251085121262,1,2001-04-16,1474.8209467298918,1446.4350422865643,-1,0,1494.2023527563758,1501.144613765901,-1,1,1496.5398321080113,1490.8780056946025,1,-1,1508.5099148070726,1508.6470352381432,0,1,1493.3401435555022,1509.723197418091,1,0
Middlesbrough,Ipswich,1484.2666115269392,1554.2859304681836,-1,2001-04-16,1461.0853080466577,1526.2142277596406,0,-1,1455.0260624570935,1512.8145543321436,0,-1,1467.9656112131006,1530.331575316414,-1,1,1469.1881320983618,1521.4901328186932,0,1,1450.2297989127483,1554.5959499182288,1,1
Everton,Liverpool,1459.6277042379975,1544.0715842347654,-1,2001-04-16,1460.1058289721834,1558.8588897250613,1,0,1454.8779584170165,1557.218820079694,0,1,1450.639758291852,1557.7001882572838,1,0,1447.452179685994,1549.7058886277982,0,0,1453.8569770024906,1539.5689363889287,0,-1
Derby,Leicester,1450.3079699424004,1450.2158113032472,1,2001-04-16,1478.4327986531034,1501.689096481098,-1,1,1480.5170090862098,1516.981072312487,1,1,1464.6505009744626,1526.2780050437389,1,1,1442.0478467178173,1509.3682768134474,1,1,1456.5781641012022,1507.8380748845318,0,1
Coventry,Sunderland,1426.8054078045905,1508.4289388584282,1,2001-04-16,1395.7564030354592,1528.0775720720624,1,0,1402.6125008251918,1527.0679506905917,0,-1,1397.0093130917223,1547.0280976261115,0,1,1401.468831738826,1566.709131671073,-1,1,1427.5011813710423,1573.3265820843408,-1,-1
Charlton,Aston Villa,1494.3192955915308,1529.4363645137505,0,2001-04-17,1510.217365066991,1492.7527781739273,1,-1,1524.6914357249962,1468.8767465070985,-1,0,1518.8249189971416,1484.7432546188456,1,1,1507.4689535462132,1473.7000692750316,1,-1,1507.3672402582722,1498.464448479556,0,1
Tottenham,Chelsea,1500.3140181947044,1565.0645598070164,-1,2001-04-17,1473.0376459221197,1538.9368671110108,1,-1,1471.9662027883542,1528.5188222236702,1,-1,1501.601461397355,1533.9329801163376,-1,0,1487.993553359898,1545.6037747756468,0,1,1486.8708284493182,1512.6095053228237,0,0
Arsenal,Everton,1572.552129498838,1448.2033083098038,1,2001-04-21,1592.8764636610401,1472.7573085844767,-1,1,1574.2417801394192,1444.3349574902973,1,-1,1565.7607433561561,1455.7766900348613,1,1,1564.1028324689426,1468.1513963673558,1,1,1545.982229165158,1454.5482300051306,1,1
Aston Villa,Southampton,1527.925380760483,1507.7716210548283,0,2001-04-21,1516.3067601672712,1521.485394906839,1,1,1519.411893135261,1535.158235581675,0,1,1504.5347469966955,1528.9337130113925,1,-1,1488.9917923897342,1515.9941642553854,0,-1,1471.4747714054638,1490.3053646757628,1,0
Bradford,Derby,1376.124953499991,1465.3039911342055,1,2001-04-21,1354.625461540347,1466.0188798091083,1,1,1360.9832362139348,1497.7124475470323,0,1,1358.3640580353774,1495.807968382988,0,0,1377.368102306217,1462.2102489403685,-1,0,1399.277670523604,1454.7908176226144,-1,1
Chelsea,Charlton,1577.300975919739,1495.8302793447983,-1,2001-04-21,1551.350785955006,1515.8187875511749,1,1,1526.179491396985,1525.50934089838,1,1,1541.8158262261677,1527.7876731023155,-1,0,1528.310881599024,1533.390860835785,0,0,1530.9267217480458,1520.2119244510104,1,0
Ipswich,Coventry,1566.3032254713767,1445.2659463826149,1,2001-04-21,1543.007349477911,1433.091522154697,1,1,1542.2926698009373,1415.0360519293881,0,-1,1521.594139116873,1408.0266587178592,1,1,1508.3207011665338,1392.7093440746598,1,0,1537.8593107486718,1413.01336398642,-1,1
Leicester,Middlesbrough,1435.219790111442,1472.249316523746,-1,2001-04-21,1468.7564801172236,1463.942277364737,-1,-1,1486.8119503425326,1473.8426837606835,-1,1,1509.2187607750982,1458.1222998344128,1,-1,1491.8566387379437,1467.173612690016,1,0,1492.0753836368247,1469.8793851010018,1,0
Man United,Man City,1670.0258142539005,1403.7106988656228,0,2001-04-21,1663.739699903794,1385.1700300516463,1,-1,1654.0491465565888,1405.2573806369262,1,1,1665.356006903389,1419.6585276382518,1,0,1659.579659568919,1412.0370852966278,1,-1,1658.105707767096,1422.24346847187,1,0
Sunderland,Newcastle,1489.9684002804038,1459.6245047373632,0,2001-04-21,1525.220602753983,1454.973629100179,-1,1,1542.7042855197744,1459.1005628036212,-1,0,1529.665975588957,1475.7196783477366,0,0,1546.5467294485218,1508.7682945950191,0,1,1578.8467960918233,1523.4453476226201,-1,1
West Ham,Leeds,1449.3216284938053,1593.7244531120966,-1,2001-04-21,1449.540175254554,1579.6518272987744,1,-1,1462.2059137684505,1551.3522731762264,-1,-1,1475.6055871959475,1536.8782025182213,-1,-1,1488.902591198445,1516.798729775523,-1,-1,1495.177974711665,1522.4265604154753,0,0
Liverpool,Tottenham,1555.495980162959,1488.077602081982,1,2001-04-22,1558.1442100480876,1483.5223542991496,-1,-1,1538.2550966470092,1484.236458470754,1,1,1540.1595758110534,1487.2571620851324,0,1,1544.2311277308056,1489.3805588137668,1,-1,1553.3935854354893,1487.019104467891,0,0
Southampton,Sunderland,1508.6407541940405,1488.6616697662625,-1,2001-04-28,1551.2366776229717,1508.4289388584282,-1,1,1539.7949450784076,1528.0775720720624,1,0,1505.919779904897,1527.0679506905917,1,-1,1490.15708865719,1547.0280976261115,1,1,1489.4999768036203,1566.709131671073,0,1
Newcastle,Leicester,1460.9312352515044,1421.812457364314,1,2001-04-28,1443.6950481099066,1450.2158113032472,1,1,1474.8209467298918,1501.689096481098,-1,1,1494.2023527563758,1516.981072312487,-1,1,1496.5398321080113,1526.2780050437389,1,1,1508.5099148070726,1509.3682768134474,0,1
Tottenham,Aston Villa,1475.9522966958784,1527.0562476212708,0,2001-04-28,1500.3140181947044,1529.4363645137505,-1,0,1473.0376459221197,1492.7527781739273,1,-1,1471.9662027883542,1468.8767465070985,1,0,1501.601461397355,1484.7432546188456,-1,1,1487.993553359898,1473.7000692750316,0,-1
Middlesbrough,Man United,1485.6566492708741,1660.3523247428054,-1,2001-04-28,1484.2666115269392,1674.652939634641,-1,1,1461.0853080466577,1671.0911803338647,0,0,1455.0260624570935,1665.2017580862325,0,0,1467.9656112131006,1645.9680433463457,-1,-1,1469.1881320983618,1630.1077182015524,0,-1
Everton,Bradford,1438.3538145649684,1394.892738214156,1,2001-04-28,1459.6277042379975,1365.1101699173769,-1,1,1460.1058289721834,1367.1014942349184,1,1,1454.8779584170165,1387.4424866567053,0,1,1450.639758291852,1408.6387861632222,1,1,1447.452179685994,1401.3358816975517,0,0
Leeds,Chelsea,1602.8258812934796,1558.8466851794,1,2001-04-28,1565.9789866239385,1565.0645598070164,1,-1,1531.1430290877456,1538.9368671110108,0,-1,1519.2389818096171,1528.5188222236702,0,-1,1494.5128502379027,1533.9329801163376,1,0,1493.4004899686367,1545.6037747756468,-1,1
Man City,West Ham,1413.384188376718,1440.2202003124223,1,2001-04-28,1392.6059010246329,1465.251085121262,-1,1,1417.0393494596944,1446.4350422865643,-1,0,1430.519759705267,1501.144613765901,-1,1,1424.257987880216,1490.8780056946025,-1,-1,1416.7687075748775,1508.6470352381432,0,1
Derby,Arsenal,1446.5362064200406,1582.4016232436734,-1,2001-04-28,1450.3079699424004,1585.4405926880536,1,-1,1478.4327986531034,1578.0027659236123,-1,0,1480.5170090862098,1577.272264121102,1,1,1464.6505009744626,1555.3433448047763,1,-1,1442.0478467178173,1547.7752528985839,1,0
Coventry,Liverpool,1435.2899280084957,1567.6212855490626,-1,2001-04-28,1426.8054078045905,1544.0715842347654,1,-1,1395.7564030354592,1558.8588897250613,1,0,1402.6125008251918,1557.218820079694,0,1,1397.0093130917223,1557.7001882572838,0,0,1401.468831738826,1549.7058886277982,-1,0
Charlton,Ipswich,1514.2845700851371,1576.2792438454958,1,2001-04-30,1494.3192955915308,1554.2859304681836,0,-1,1510.217365066991,1526.2142277596406,1,-1,1524.6914357249962,1512.8145543321436,-1,-1,1518.8249189971416,1530.331575316414,1,1,1507.4689535462132,1521.4901328186932,1,1
Bradford,Liverpool,1381.7593776073604,1577.1692103076707,-1,2001-05-01,1376.124953499991,1567.6212855490626,1,-1,1354.625461540347,1544.0715842347654,1,-1,1360.9832362139348,1558.8588897250613,0,0,1358.3640580353774,1557.218820079694,0,1,1377.368102306217,1557.7001882572838,-1,0
Newcastle,Southampton,1474.2494426341461,1492.7791372925733,0,2001-05-01,1460.9312352515044,1507.7716210548283,1,0,1443.6950481099066,1521.485394906839,1,1,1474.8209467298918,1535.158235581675,-1,1,1494.2023527563758,1528.9337130113925,-1,-1,1496.5398321080113,1515.9941642553854,1,-1
Sunderland,Charlton,1504.5232866677297,1531.9330464581997,1,2001-05-05,1489.9684002804038,1495.8302793447983,0,-1,1525.220602753983,1515.8187875511749,-1,1,1542.7042855197744,1525.50934089838,-1,1,1529.665975588957,1527.7876731023155,0,0,1546.5467294485218,1533.390860835785,0,0
Man United,Derby,1668.3874078861036,1437.1202096733386,-1,2001-05-05,1670.0258142539005,1465.3039911342055,0,1,1663.739699903794,1466.0188798091083,1,1,1654.0491465565888,1497.7124475470323,1,1,1665.356006903389,1495.807968382988,1,0,1659.579659568919,1462.2102489403685,1,0
Liverpool,Newcastle,1584.5224855194226,1475.0486762281632,1,2001-05-05,1555.495980162959,1459.6245047373632,1,0,1558.1442100480876,1454.973629100179,-1,1,1538.2550966470092,1459.1005628036212,1,0,1540.1595758110534,1475.7196783477366,0,0,1544.2311277308056,1508.7682945950191,1,1
Leicester,Tottenham,1408.4942499816723,1478.1428566382372,1,2001-05-05,1435.219790111442,1488.077602081982,-1,1,1468.7564801172236,1483.5223542991496,-1,-1,1486.8119503425326,1484.236458470754,-1,1,1509.2187607750982,1487.2571620851324,1,1,1491.8566387379437,1489.3805588137668,1,-1
Aston Villa,Coventry,1524.865687678912,1425.7420032498876,1,2001-05-05,1527.925380760483,1445.2659463826149,0,1,1516.3067601672712,1433.091522154697,1,1,1519.411893135261,1415.0360519293881,0,-1,1504.5347469966955,1408.0266587178592,1,1,1488.9917923897342,1392.7093440746598,0,0
Bradford,Middlesbrough,1374.4061023956085,1477.621566127576,0,2001-05-05,1381.7593776073604,1472.249316523746,-1,-1,1376.124953499991,1463.942277364737,1,-1,1354.625461540347,1473.8426837606835,1,1,1360.9832362139348,1458.1222998344128,0,-1,1358.3640580353774,1467.173612690016,0,0
West Ham,Southampton,1424.0638951561286,1491.9799036985562,1,2001-05-05,1449.3216284938053,1492.7791372925733,-1,0,1449.540175254554,1507.7716210548283,1,0,1462.2059137684505,1521.485394906839,-1,1,1475.6055871959475,1535.158235581675,-1,1,1488.902591198445,1528.9337130113925,-1,-1
Arsenal,Leeds,1591.8176199903753,1615.937223380464,1,2001-05-05,1572.552129498838,1593.7244531120966,1,-1,1592.8764636610401,1579.6518272987744,-1,-1,1574.2417801394192,1551.3522731762264,1,-1,1565.7607433561561,1536.8782025182213,1,-1,1564.1028324689426,1516.798729775523,1,-1
Chelsea,Everton,1545.7353430924156,1451.487175171764,1,2001-05-05,1577.300975919739,1448.2033083098038,-1,1,1551.350785955006,1472.7573085844767,1,1,1526.179491396985,1444.3349574902973,1,-1,1541.8158262261677,1455.7766900348613,-1,1,1528.310881599024,1468.1513963673558,0,1
Ipswich,Man City,1558.6307674724333,1429.5404935330116,1,2001-05-07,1566.3032254713767,1403.7106988656228,1,0,1543.007349477911,1385.1700300516463,1,-1,1542.2926698009373,1405.2573806369262,0,1,1521.594139116873,1419.6585276382518,1,0,1508.3207011665338,1412.0370852966278,1,-1
Liverpool,Chelsea,1594.9465643068709,1556.7632778749248,0,2001-05-08,1584.5224855194226,1558.8466851794,1,1,1555.495980162959,1565.0645598070164,1,-1,1558.1442100480876,1538.9368671110108,-1,-1,1538.2550966470092,1528.5188222236702,1,-1,1540.1595758110534,1533.9329801163376,0,0
Leeds,Bradford,1599.8975660289072,1378.7356468683913,1,2001-05-13,1602.8258812934796,1394.892738214156,1,1,1565.9789866239385,1365.1101699173769,1,1,1531.1430290877456,1367.1014942349184,0,1,1519.2389818096171,1387.4424866567053,0,1,1494.5128502379027,1408.6387861632222,1,1
Southampton,Man United,1474.0845194308467,1644.6558343997376,1,2001-05-13,1508.6407541940405,1660.3523247428054,-1,-1,1551.2366776229717,1674.652939634641,-1,1,1539.7949450784076,1671.0911803338647,1,0,1505.919779904897,1665.2017580862325,1,0,1490.15708865719,1645.9680433463457,1,-1
Newcastle,Arsenal,1464.624597440715,1607.857277341932,0,2001-05-15,1474.2494426341461,1582.4016232436734,0,-1,1460.9312352515044,1585.4405926880536,1,-1,1443.6950481099066,1578.0027659236123,1,0,1474.8209467298918,1577.272264121102,-1,1,1494.2023527563758,1555.3433448047763,-1,-1
Tottenham,Man United,1460.175526996417,1622.831357577999,1,2001-05-19,1475.9522966958784,1644.6558343997376,0,1,1500.3140181947044,1660.3523247428054,-1,-1,1473.0376459221197,1674.652939634641,1,1,1471.9662027883542,1671.0911803338647,1,0,1501.601461397355,1665.2017580862325,-1,0
Southampton,Arsenal,1495.9089962525854,1602.0014691069284,1,2001-05-19,1474.0845194308467,1607.857277341932,1,0,1508.6407541940405,1582.4016232436734,-1,-1,1551.2366776229717,1585.4405926880536,-1,-1,1539.7949450784076,1578.0027659236123,1,0,1505.919779904897,1577.272264121102,1,1
Newcastle,Aston Villa,1470.4804056757187,1535.6986269385204,1,2001-05-19,1464.624597440715,1527.0562476212708,0,0,1474.2494426341461,1529.4363645137505,0,0,1460.9312352515044,1492.7527781739273,1,-1,1443.6950481099066,1468.8767465070985,1,0,1474.8209467298918,1484.7432546188456,-1,1
Middlesbrough,West Ham,1473.2920216547932,1441.959279423838,1,2001-05-19,1485.6566492708741,1440.2202003124223,-1,1,1484.2666115269392,1465.251085121262,-1,1,1461.0853080466577,1446.4350422865643,0,0,1455.0260624570935,1501.144613765901,0,1,1467.9656112131006,1490.8780056946025,-1,-1
Man City,Chelsea,1419.8707165503968,1558.4051778468279,-1,2001-05-19,1413.384188376718,1556.7632778749248,1,0,1392.6059010246329,1558.8466851794,-1,1,1417.0393494596944,1565.0645598070164,-1,-1,1430.519759705267,1538.9368671110108,-1,-1,1424.257987880216,1528.5188222236702,-1,-1
Everton,Sunderland,1440.4592403892548,1520.7042121560537,0,2001-05-19,1438.3538145649684,1488.6616697662625,1,-1,1459.6277042379975,1508.4289388584282,-1,1,1460.1058289721834,1528.0775720720624,1,0,1454.8779584170165,1527.0679506905917,0,-1,1450.639758291852,1547.0280976261115,1,1
Derby,Ipswich,1460.8517831597046,1568.300544455048,0,2001-05-19,1446.5362064200406,1576.2792438454958,-1,1,1450.3079699424004,1554.2859304681836,1,-1,1478.4327986531034,1526.2142277596406,-1,-1,1480.5170090862098,1512.8145543321436,1,-1,1464.6505009744626,1530.331575316414,1,1
Coventry,Bradford,1414.9090639902793,1372.1738885528775,0,2001-05-19,1435.2899280084957,1378.7356468683913,-1,1,1426.8054078045905,1394.892738214156,1,1,1395.7564030354592,1365.1101699173769,1,1,1402.6125008251918,1367.1014942349184,0,1,1397.0093130917223,1387.4424866567053,0,1
Charlton,Liverpool,1515.7521209698757,1593.3046643349678,-1,2001-05-19,1514.2845700851371,1577.1692103076707,1,-1,1494.3192955915308,1567.6212855490626,0,-1,1510.217365066991,1544.0715842347654,1,-1,1524.6914357249962,1558.8588897250613,-1,0,1518.8249189971416,1557.218820079694,1,1
Leeds,Leicester,1606.459324344421,1426.4615796234923,1,2001-05-19,1599.8975660289072,1421.812457364314,1,1,1602.8258812934796,1450.2158113032472,1,1,1565.9789866239385,1501.689096481098,1,1,1531.1430290877456,1516.981072312487,0,1,1519.2389818096171,1526.2780050437389,0,1
Middlesbrough,Arsenal,1486.9429338067494,1582.5583363379337,-1,2001-08-18,1473.2920216547932,1602.0014691069284,1,1,1485.6566492708741,1607.857277341932,-1,0,1484.2666115269392,1582.4016232436734,-1,-1,1461.0853080466577,1585.4405926880536,0,-1,1455.0260624570935,1578.0027659236123,0,0
Sunderland,Ipswich,1517.3000743755615,1563.8040556311953,1,2001-08-18,1504.5232866677297,1568.300544455048,1,0,1489.9684002804038,1576.2792438454958,0,1,1525.220602753983,1554.2859304681836,-1,-1,1542.7042855197744,1526.2142277596406,-1,-1,1529.665975588957,1512.8145543321436,0,-1
Tottenham,Aston Villa,1481.726211980461,1517.9155419206927,0,2001-08-18,1460.175526996417,1535.6986269385204,1,1,1475.9522966958784,1527.0562476212708,0,0,1500.3140181947044,1529.4363645137505,-1,0,1473.0376459221197,1492.7527781739273,1,-1,1471.9662027883542,1468.8767465070985,1,0
Liverpool,West Ham,1605.0109732876888,1428.308367271882,1,2001-08-18,1594.9465643068709,1441.959279423838,0,1,1584.5224855194226,1440.2202003124223,1,1,1555.495980162959,1465.251085121262,1,1,1558.1442100480876,1446.4350422865643,-1,0,1538.2550966470092,1501.144613765901,1,1
Derby,Blackburn,1465.3482719835574,1500.0,1,2001-08-18,1460.8517831597046,1500.0,0,0,1446.5362064200406,1500.0,-1,0,1450.3079699424004,1500.0,1,0,1478.4327986531034,1500.0,-1,0,1480.5170090862098,1500.0,1,0
Leeds,Southampton,1614.3161286551447,1515.3521290215801,1,2001-08-18,1606.459324344421,1491.9799036985562,1,1,1599.8975660289072,1492.7791372925733,1,0,1602.8258812934796,1507.7716210548283,1,0,1565.9789866239385,1521.485394906839,1,1,1531.1430290877456,1535.158235581675,0,1
