Date,HomeTeam,AwayTeam,FTR,HTR,Referee,HomeTeamExpenditure,HomeTeamIncome,HomeTeamBalance,AwayTeamExpenditure,AwayTeamIncome,AwayTeamBalance
2021-12-16,Chelsea,Everton,D,D,M Oliver,118.0,148.94,30.94,39.5,46.0,6.5
2021-12-16,Liverpool,Newcastle,H,H,M Dean,87.0,29.55,-57.45,130.5,0.0,-130.5
2021-12-18,Leeds,Arsenal,A,A,A Marriner,61.05,0.0,-61.05,167.4,31.4,-136.0
2021-12-19,Newcastle,Man City,A,A,M Atkinson,130.5,0.0,-130.5,138.9,93.8,-45.1
2021-12-19,Wolves,Chelsea,D,D,D Coote,37.6,31.8,-5.8,118.0,148.94,30.94
2021-12-19,Tottenham,Liverpool,D,D,P Tierney,95.9,34.62,-61.28,87.0,29.55,-57.45
2021-12-26,Man City,Leicester,H,H,C Kavanagh,138.9,93.8,-45.1,67.6,4.0,-63.6
2021-12-26,Norwich,Arsenal,A,A,G Scott,63.55,38.4,-25.15,167.4,31.4,-136.0
2021-12-26,Tottenham,Crystal Palace,H,H,J Moss,95.9,34.62,-61.28,85.62,0.0,-85.62
2021-12-26,West Ham,Southampton,A,A,K Friend,74.5,4.24,-70.27,63.4,60.35,-3.05
2021-12-26,Aston Villa,Chelsea,A,D,M Atkinson,129.8,127.0,-2.8,118.0,148.94,30.94
2021-12-26,Brighton,Brentford,H,H,D England,75.0,78.8,3.8,38.2,1.0,-37.2
2021-12-27,Newcastle,Man United,D,H,C Pawson,130.5,0.0,-130.5,142.0,31.1,-110.9
2021-12-28,Crystal Palace,Norwich,H,H,P Tierney,85.62,0.0,-85.62,63.55,38.4,-25.15
2021-12-28,Southampton,Tottenham,D,D,A Taylor,63.4,60.35,-3.05,95.9,34.62,-61.28
2021-12-28,Watford,West Ham,A,A,D England,43.5,12.85,-30.65,74.5,4.24,-70.27
2021-12-28,Leicester,Liverpool,H,D,M Oliver,67.6,4.0,-63.6,87.0,29.55,-57.45
2021-12-29,Chelsea,Brighton,D,H,M Dean,118.0,148.94,30.94,75.0,78.8,3.8
2021-12-29,Brentford,Man City,A,A,D Coote,38.2,1.0,-37.2,138.9,93.8,-45.1
2021-12-30,Man United,Burnley,H,H,J Moss,142.0,31.1,-110.9,49.4,40.5,-8.9
2022-01-01,Arsenal,Man City,A,H,S Attwell,167.4,31.4,-136.0,138.9,93.8,-45.1
2022-01-01,Watford,Tottenham,A,D,R Jones,43.5,12.85,-30.65,95.9,34.62,-61.28
2022-01-01,Crystal Palace,West Ham,A,A,D England,85.62,0.0,-85.62,74.5,4.24,-70.27
2022-01-02,Brentford,Aston Villa,H,D,C Pawson,38.2,1.0,-37.2,129.8,127.0,-2.8
2022-01-02,Everton,Brighton,A,A,J Brooks,39.5,46.0,6.5,75.0,78.8,3.8
2022-01-02,Leeds,Burnley,H,H,P Tierney,61.05,0.0,-61.05,49.4,40.5,-8.9
2022-01-02,Chelsea,Liverpool,D,D,A Taylor,118.0,148.94,30.94,87.0,29.55,-57.45
2022-01-03,Man United,Wolves,A,D,M Dean,142.0,31.1,-110.9,37.6,31.8,-5.8
2022-01-11,Southampton,Brentford,H,H,S Attwell,63.4,60.35,-3.05,38.2,1.0,-37.2
2022-01-12,West Ham,Norwich,H,H,S Hooper,74.5,4.24,-70.27,63.55,38.4,-25.15
2022-01-14,Brighton,Crystal Palace,D,D,R Jones,75.0,78.8,3.8,85.62,0.0,-85.62
2022-01-15,Man City,Chelsea,H,D,C Pawson,138.9,93.8,-45.1,118.0,148.94,30.94
2022-01-15,Newcastle,Watford,D,D,P Tierney,130.5,0.0,-130.5,43.5,12.85,-30.65
2022-01-15,Norwich,Everton,H,H,A Madley,63.55,38.4,-25.15,39.5,46.0,6.5
2022-01-15,Wolves,Southampton,H,H,M Salisbury,37.6,31.8,-5.8,63.4,60.35,-3.05
2022-01-15,Aston Villa,Man United,D,A,D Coote,129.8,127.0,-2.8,142.0,31.1,-110.9
2022-01-16,Liverpool,Brentford,H,H,J Moss,87.0,29.55,-57.45,38.2,1.0,-37.2
2022-01-16,West Ham,Leeds,A,A,M Dean,74.5,4.24,-70.27,61.05,0.0,-61.05
2022-01-18,Brighton,Chelsea,D,A,K Friend,75.0,78.8,3.8,118.0,148.94,30.94
2022-01-19,Leicester,Tottenham,A,D,J Moss,67.6,4.0,-63.6,95.9,34.62,-61.28
2022-01-19,Brentford,Man United,A,D,A Marriner,38.2,1.0,-37.2,142.0,31.1,-110.9
2022-01-21,Watford,Norwich,A,D,M Dean,43.5,12.85,-30.65,63.55,38.4,-25.15
2022-01-22,Everton,Aston Villa,A,A,C Pawson,39.5,46.0,6.5,129.8,127.0,-2.8
2022-01-22,Brentford,Wolves,A,D,P Bankes,38.2,1.0,-37.2,37.6,31.8,-5.8
2022-01-22,Leeds,Newcastle,A,D,C Kavanagh,61.05,0.0,-61.05,130.5,0.0,-130.5
2022-01-22,Man United,West Ham,H,D,J Moss,142.0,31.1,-110.9,74.5,4.24,-70.27
2022-01-22,Southampton,Man City,D,H,S Hooper,63.4,60.35,-3.05,138.9,93.8,-45.1
2022-01-23,Arsenal,Burnley,D,D,D Coote,167.4,31.4,-136.0,49.4,40.5,-8.9
2022-01-23,Crystal Palace,Liverpool,A,A,K Friend,85.62,0.0,-85.62,87.0,29.55,-57.45
2022-01-23,Leicester,Brighton,D,D,M Atkinson,67.6,4.0,-63.6,75.0,78.8,3.8
2022-01-23,Chelsea,Tottenham,H,D,P Tierney,118.0,148.94,30.94,95.9,34.62,-61.28
2022-02-05,Burnley,Watford,D,D,C Pawson,49.4,40.5,-8.9,43.5,12.85,-30.65
2022-02-08,Newcastle,Everton,H,D,A Taylor,130.5,0.0,-130.5,39.5,46.0,6.5
2022-02-08,West Ham,Watford,H,D,M Atkinson,74.5,4.24,-70.27,43.5,12.85,-30.65
2022-02-08,Burnley,Man United,D,A,M Dean,49.4,40.5,-8.9,142.0,31.1,-110.9
2022-02-09,Man City,Brentford,H,H,D England,138.9,93.8,-45.1,38.2,1.0,-37.2
2022-02-09,Norwich,Crystal Palace,D,H,P Tierney,63.55,38.4,-25.15,85.62,0.0,-85.62
2022-02-09,Tottenham,Southampton,A,D,D Coote,95.9,34.62,-61.28,63.4,60.35,-3.05
2022-02-09,Aston Villa,Leeds,D,H,J Gillett,129.8,127.0,-2.8,61.05,0.0,-61.05
2022-02-10,Liverpool,Leicester,H,H,C Kavanagh,87.0,29.55,-57.45,67.6,4.0,-63.6
2022-02-10,Wolves,Arsenal,A,A,M Oliver,37.6,31.8,-5.8,167.4,31.4,-136.0
2022-02-12,Man United,Southampton,D,H,S Attwell,142.0,31.1,-110.9,63.4,60.35,-3.05
2022-02-12,Brentford,Crystal Palace,D,D,S Hooper,38.2,1.0,-37.2,85.62,0.0,-85.62
2022-02-12,Everton,Leeds,H,H,G Scott,39.5,46.0,6.5,61.05,0.0,-61.05
2022-02-12,Watford,Brighton,A,A,J Moss,43.5,12.85,-30.65,75.0,78.8,3.8
2022-02-12,Norwich,Man City,A,A,A Marriner,63.55,38.4,-25.15,138.9,93.8,-45.1
2022-02-13,Burnley,Liverpool,A,A,M Atkinson,49.4,40.5,-8.9,87.0,29.55,-57.45
2022-02-13,Newcastle,Aston Villa,H,H,C Pawson,130.5,0.0,-130.5,129.8,127.0,-2.8
2022-02-13,Tottenham,Wolves,A,A,K Friend,95.9,34.62,-61.28,37.6,31.8,-5.8
2022-02-13,Leicester,West Ham,D,D,M Oliver,67.6,4.0,-63.6,74.5,4.24,-70.27
2022-02-15,Man United,Brighton,H,D,P Bankes,142.0,31.1,-110.9,75.0,78.8,3.8
2022-02-19,West Ham,Newcastle,D,D,C Kavanagh,74.5,4.24,-70.27,130.5,0.0,-130.5
2022-02-19,Arsenal,Brentford,H,D,J Moss,167.4,31.4,-136.0,38.2,1.0,-37.2
2022-02-19,Aston Villa,Watford,A,D,R Jones,129.8,127.0,-2.8,43.5,12.85,-30.65
2022-02-19,Brighton,Burnley,A,A,K Friend,75.0,78.8,3.8,49.4,40.5,-8.9
2022-02-19,Crystal Palace,Chelsea,A,D,D Coote,85.62,0.0,-85.62,118.0,148.94,30.94
2022-02-19,Liverpool,Norwich,H,D,M Dean,87.0,29.55,-57.45,63.55,38.4,-25.15
2022-02-19,Southampton,Everton,H,D,A Madley,63.4,60.35,-3.05,39.5,46.0,6.5
2022-02-19,Man City,Tottenham,A,D,A Taylor,138.9,93.8,-45.1,95.9,34.62,-61.28
2022-02-20,Leeds,Man United,A,A,P Tierney,61.05,0.0,-61.05,142.0,31.1,-110.9
2022-02-20,Wolves,Leicester,H,D,C Pawson,37.6,31.8,-5.8,67.6,4.0,-63.6
2022-02-23,Burnley,Tottenham,H,D,G Scott,49.4,40.5,-8.9,95.9,34.62,-61.28
2022-02-23,Watford,Crystal Palace,A,A,A Marriner,43.5,12.85,-30.65,85.62,0.0,-85.62
2022-02-23,Liverpool,Leeds,H,H,M Oliver,87.0,29.55,-57.45,61.05,0.0,-61.05
2022-02-24,Arsenal,Wolves,H,A,M Atkinson,167.4,31.4,-136.0,37.6,31.8,-5.8
2022-02-25,Southampton,Norwich,H,H,S Hooper,63.4,60.35,-3.05,63.55,38.4,-25.15
2022-02-26,Leeds,Tottenham,A,A,C Pawson,61.05,0.0,-61.05,95.9,34.62,-61.28
2022-02-26,Brentford,Newcastle,A,A,M Dean,38.2,1.0,-37.2,130.5,0.0,-130.5
2022-02-26,Crystal Palace,Burnley,D,H,J Moss,85.62,0.0,-85.62,49.4,40.5,-8.9
2022-02-26,Man United,Watford,D,D,K Friend,142.0,31.1,-110.9,43.5,12.85,-30.65
2022-02-26,Brighton,Aston Villa,A,A,J Brooks,75.0,78.8,3.8,129.8,127.0,-2.8
2022-02-26,Everton,Man City,A,D,P Tierney,39.5,46.0,6.5,138.9,93.8,-45.1
2022-02-27,West Ham,Wolves,H,D,A Taylor,74.5,4.24,-70.27,37.6,31.8,-5.8
2022-03-01,Burnley,Leicester,A,D,C Kavanagh,49.4,40.5,-8.9,67.6,4.0,-63.6
2022-03-05,Leicester,Leeds,H,D,D Coote,67.6,4.0,-63.6,61.05,0.0,-61.05
2022-03-05,Aston Villa,Southampton,H,H,P Bankes,129.8,127.0,-2.8,63.4,60.35,-3.05
2022-03-05,Burnley,Chelsea,A,D,A Marriner,49.4,40.5,-8.9,118.0,148.94,30.94
2022-03-05,Newcastle,Brighton,H,H,M Atkinson,130.5,0.0,-130.5,75.0,78.8,3.8
2022-03-05,Norwich,Brentford,A,A,A Taylor,63.55,38.4,-25.15,38.2,1.0,-37.2
2022-03-05,Wolves,Crystal Palace,A,A,A Madley,37.6,31.8,-5.8,85.62,0.0,-85.62
2022-03-05,Liverpool,West Ham,H,H,J Moss,87.0,29.55,-57.45,74.5,4.24,-70.27
2022-03-06,Watford,Arsenal,A,A,C Pawson,43.5,12.85,-30.65,167.4,31.4,-136.0
2022-03-06,Man City,Man United,H,H,M Oliver,138.9,93.8,-45.1,142.0,31.1,-110.9
2022-03-07,Tottenham,Everton,H,H,S Attwell,95.9,34.62,-61.28,39.5,46.0,6.5
2022-03-10,Norwich,Chelsea,A,A,M Atkinson,63.55,38.4,-25.15,118.0,148.94,30.94
2022-03-10,Southampton,Newcastle,A,D,K Friend,63.4,60.35,-3.05,130.5,0.0,-130.5
2022-03-10,Wolves,Watford,H,H,D England,37.6,31.8,-5.8,43.5,12.85,-30.65
2022-03-10,Leeds,Aston Villa,A,A,S Hooper,61.05,0.0,-61.05,129.8,127.0,-2.8
2022-03-12,Brighton,Liverpool,A,A,M Dean,75.0,78.8,3.8,87.0,29.55,-57.45
2022-03-12,Brentford,Burnley,H,D,P Tierney,38.2,1.0,-37.2,49.4,40.5,-8.9
2022-03-12,Man United,Tottenham,H,H,J Moss,142.0,31.1,-110.9,95.9,34.62,-61.28
2022-03-13,Chelsea,Newcastle,H,D,D Coote,118.0,148.94,30.94,130.5,0.0,-130.5
2022-03-13,Everton,Wolves,A,D,M Oliver,39.5,46.0,6.5,37.6,31.8,-5.8
2022-03-13,Leeds,Norwich,H,H,S Attwell,61.05,0.0,-61.05,63.55,38.4,-25.15
2022-03-13,Southampton,Watford,A,A,G Scott,63.4,60.35,-3.05,43.5,12.85,-30.65
2022-03-13,West Ham,Aston Villa,H,D,J Gillett,74.5,4.24,-70.27,129.8,127.0,-2.8
2022-03-13,Arsenal,Leicester,H,H,A Taylor,167.4,31.4,-136.0,67.6,4.0,-63.6
2022-03-14,Crystal Palace,Man City,D,D,M Atkinson,85.62,0.0,-85.62,138.9,93.8,-45.1
2022-03-16,Brighton,Tottenham,A,A,R Jones,75.0,78.8,3.8,95.9,34.62,-61.28
2022-03-16,Arsenal,Liverpool,A,D,A Marriner,167.4,31.4,-136.0,87.0,29.55,-57.45
2022-03-17,Everton,Newcastle,H,D,C Pawson,39.5,46.0,6.5,130.5,0.0,-130.5
2022-03-18,Wolves,Leeds,A,H,K Friend,37.6,31.8,-5.8,61.05,0.0,-61.05
2022-03-19,Aston Villa,Arsenal,A,A,A Madley,129.8,127.0,-2.8,167.4,31.4,-136.0
2022-03-20,Leicester,Brentford,H,H,D England,67.6,4.0,-63.6,38.2,1.0,-37.2
2022-03-20,Tottenham,West Ham,H,H,A Taylor,95.9,34.62,-61.28,74.5,4.24,-70.27
2022-04-02,Liverpool,Watford,H,H,S Attwell,87.0,29.55,-57.45,43.5,12.85,-30.65
2022-04-02,Brighton,Norwich,D,D,S Hooper,75.0,78.8,3.8,63.55,38.4,-25.15
2022-04-02,Burnley,Man City,A,A,C Pawson,49.4,40.5,-8.9,138.9,93.8,-45.1
2022-04-02,Chelsea,Brentford,A,D,A Madley,118.0,148.94,30.94,38.2,1.0,-37.2
2022-04-02,Leeds,Southampton,D,H,A Taylor,61.05,0.0,-61.05,63.4,60.35,-3.05
2022-04-02,Wolves,Aston Villa,H,H,D England,37.6,31.8,-5.8,129.8,127.0,-2.8
2022-04-02,Man United,Leicester,D,D,A Marriner,142.0,31.1,-110.9,67.6,4.0,-63.6
2022-04-03,West Ham,Everton,H,H,M Oliver,74.5,4.24,-70.27,39.5,46.0,6.5
2022-04-03,Tottenham,Newcastle,H,D,M Atkinson,95.9,34.62,-61.28,130.5,0.0,-130.5
2022-04-04,Crystal Palace,Arsenal,H,H,P Tierney,85.62,0.0,-85.62,167.4,31.4,-136.0
2022-04-06,Burnley,Everton,H,A,M Dean,49.4,40.5,-8.9,39.5,46.0,6.5
2022-04-08,Newcastle,Wolves,H,D,P Bankes,130.5,0.0,-130.5,37.6,31.8,-5.8
2022-04-09,Everton,Man United,H,H,J Moss,39.5,46.0,6.5,142.0,31.1,-110.9
2022-04-09,Arsenal,Brighton,A,A,D Coote,167.4,31.4,-136.0,75.0,78.8,3.8
2022-04-09,Southampton,Chelsea,A,A,K Friend,63.4,60.35,-3.05,118.0,148.94,30.94
2022-04-09,Watford,Leeds,A,A,A Marriner,43.5,12.85,-30.65,61.05,0.0,-61.05
2022-04-09,Aston Villa,Tottenham,A,A,G Scott,129.8,127.0,-2.8,95.9,34.62,-61.28
2022-04-10,Brentford,West Ham,H,D,M Atkinson,38.2,1.0,-37.2,74.5,4.24,-70.27
2022-04-10,Leicester,Crystal Palace,H,H,R Jones,67.6,4.0,-63.6,85.62,0.0,-85.62
2022-04-10,Norwich,Burnley,H,H,M Oliver,63.55,38.4,-25.15,49.4,40.5,-8.9
2022-04-10,Man City,Liverpool,D,H,A Taylor,138.9,93.8,-45.1,87.0,29.55,-57.45
2022-04-16,Tottenham,Brighton,A,D,C Pawson,95.9,34.62,-61.28,75.0,78.8,3.8
2022-04-16,Man United,Norwich,H,H,A Madley,142.0,31.1,-110.9,63.55,38.4,-25.15
2022-04-16,Southampton,Arsenal,H,H,P Bankes,63.4,60.35,-3.05,167.4,31.4,-136.0
2022-04-16,Watford,Brentford,A,A,S Hooper,43.5,12.85,-30.65,38.2,1.0,-37.2
2022-04-17,Newcastle,Leicester,H,D,J Gillett,130.5,0.0,-130.5,67.6,4.0,-63.6
2022-04-17,West Ham,Burnley,D,A,P Tierney,74.5,4.24,-70.27,49.4,40.5,-8.9
2022-04-19,Liverpool,Man United,H,H,M Atkinson,87.0,29.55,-57.45,142.0,31.1,-110.9
2022-04-20,Chelsea,Arsenal,A,D,J Moss,118.0,148.94,30.94,167.4,31.4,-136.0
2022-04-20,Everton,Leicester,D,A,D Coote,39.5,46.0,6.5,67.6,4.0,-63.6
2022-04-20,Newcastle,Crystal Palace,H,H,T Harrington,130.5,0.0,-130.5,85.62,0.0,-85.62
2022-04-20,Man City,Brighton,H,D,M Dean,138.9,93.8,-45.1,75.0,78.8,3.8
2022-04-21,Burnley,Southampton,H,H,S Attwell,49.4,40.5,-8.9,63.4,60.35,-3.05
2022-04-23,Arsenal,Man United,H,H,C Pawson,167.4,31.4,-136.0,142.0,31.1,-110.9
2022-04-23,Leicester,Aston Villa,D,D,A Madley,67.6,4.0,-63.6,129.8,127.0,-2.8
2022-04-23,Man City,Watford,H,H,K Friend,138.9,93.8,-45.1,43.5,12.85,-30.65
2022-04-23,Norwich,Newcastle,A,A,C Kavanagh,63.55,38.4,-25.15,130.5,0.0,-130.5
2022-04-23,Brentford,Tottenham,D,D,M Atkinson,38.2,1.0,-37.2,95.9,34.62,-61.28
2022-04-24,Brighton,Southampton,D,H,R Jones,75.0,78.8,3.8,63.4,60.35,-3.05
2022-04-24,Burnley,Wolves,H,D,A Taylor,49.4,40.5,-8.9,37.6,31.8,-5.8
2022-04-24,Chelsea,West Ham,H,D,M Oliver,118.0,148.94,30.94,74.5,4.24,-70.27
2022-04-24,Liverpool,Everton,H,D,S Attwell,87.0,29.55,-57.45,39.5,46.0,6.5
2022-04-25,Crystal Palace,Leeds,D,D,D England,85.62,0.0,-85.62,61.05,0.0,-61.05
2022-04-28,Man United,Chelsea,D,D,M Dean,142.0,31.1,-110.9,118.0,148.94,30.94
2022-04-30,Newcastle,Liverpool,A,A,A Marriner,130.5,0.0,-130.5,87.0,29.55,-57.45
2022-04-30,Aston Villa,Norwich,H,H,J Brooks,129.8,127.0,-2.8,63.55,38.4,-25.15
2022-04-30,Southampton,Crystal Palace,A,H,J Gillett,63.4,60.35,-3.05,85.62,0.0,-85.62
2022-04-30,Watford,Burnley,A,H,C Pawson,43.5,12.85,-30.65,49.4,40.5,-8.9
2022-04-30,Wolves,Brighton,A,A,S Hooper,37.6,31.8,-5.8,75.0,78.8,3.8
2022-04-30,Leeds,Man City,A,A,P Tierney,61.05,0.0,-61.05,138.9,93.8,-45.1
2022-05-01,Everton,Chelsea,H,D,K Friend,39.5,46.0,6.5,118.0,148.94,30.94
2022-05-01,Tottenham,Leicester,H,H,J Moss,95.9,34.62,-61.28,67.6,4.0,-63.6
2022-05-01,West Ham,Arsenal,A,D,M Dean,74.5,4.24,-70.27,167.4,31.4,-136.0
2022-05-02,Man United,Brentford,H,H,C Kavanagh,142.0,31.1,-110.9,38.2,1.0,-37.2
2022-05-07,Brentford,Southampton,H,H,M Salisbury,38.2,1.0,-37.2,63.4,60.35,-3.05
2022-05-07,Burnley,Aston Villa,A,A,D Coote,49.4,40.5,-8.9,129.8,127.0,-2.8
2022-05-07,Chelsea,Wolves,D,D,P Bankes,118.0,148.94,30.94,37.6,31.8,-5.8
2022-05-07,Crystal Palace,Watford,H,H,G Scott,85.62,0.0,-85.62,43.5,12.85,-30.65
2022-05-07,Brighton,Man United,H,H,A Madley,75.0,78.8,3.8,142.0,31.1,-110.9
2022-05-07,Liverpool,Tottenham,D,D,M Oliver,87.0,29.55,-57.45,95.9,34.62,-61.28
2022-05-08,Arsenal,Leeds,H,H,C Kavanagh,167.4,31.4,-136.0,61.05,0.0,-61.05
2022-05-08,Leicester,Everton,A,A,C Pawson,67.6,4.0,-63.6,39.5,46.0,6.5
2022-05-08,Norwich,West Ham,A,A,R Jones,63.55,38.4,-25.15,74.5,4.24,-70.27
2022-05-08,Man City,Newcastle,H,H,S Attwell,138.9,93.8,-45.1,130.5,0.0,-130.5
2022-05-10,Aston Villa,Liverpool,A,D,J Moss,129.8,127.0,-2.8,87.0,29.55,-57.45
2022-05-11,Leeds,Chelsea,A,A,A Taylor,61.05,0.0,-61.05,118.0,148.94,30.94
2022-05-11,Leicester,Norwich,H,D,S Hooper,67.6,4.0,-63.6,63.55,38.4,-25.15
2022-05-11,Watford,Everton,D,D,M Dean,43.5,12.85,-30.65,39.5,46.0,6.5
2022-05-11,Wolves,Man City,A,A,M Atkinson,37.6,31.8,-5.8,138.9,93.8,-45.1
2022-05-12,Tottenham,Arsenal,H,H,P Tierney,95.9,34.62,-61.28,167.4,31.4,-136.0
2022-05-15,Tottenham,Burnley,H,H,K Friend,95.9,34.62,-61.28,49.4,40.5,-8.9
2022-05-15,Aston Villa,Crystal Palace,D,D,C Kavanagh,129.8,127.0,-2.8,85.62,0.0,-85.62
2022-05-15,Leeds,Brighton,D,A,M Dean,61.05,0.0,-61.05,75.0,78.8,3.8
2022-05-15,Watford,Leicester,A,A,J Gillett,43.5,12.85,-30.65,67.6,4.0,-63.6
2022-05-15,West Ham,Man City,D,H,A Taylor,74.5,4.24,-70.27,138.9,93.8,-45.1
2022-05-15,Wolves,Norwich,D,A,T Harrington,37.6,31.8,-5.8,63.55,38.4,-25.15
2022-05-15,Everton,Brentford,A,H,M Oliver,39.5,46.0,6.5,38.2,1.0,-37.2
2022-05-16,Newcastle,Arsenal,H,D,D England,130.5,0.0,-130.5,167.4,31.4,-136.0
2022-05-17,Southampton,Liverpool,A,D,M Atkinson,63.4,60.35,-3.05,87.0,29.55,-57.45
2022-05-19,Everton,Crystal Palace,H,A,A Taylor,39.5,46.0,6.5,85.62,0.0,-85.62
2022-05-19,Aston Villa,Burnley,D,A,P Tierney,129.8,127.0,-2.8,49.4,40.5,-8.9
2022-05-19,Chelsea,Leicester,D,D,S Attwell,118.0,148.94,30.94,67.6,4.0,-63.6
2022-05-22,Arsenal,Everton,H,H,A Marriner,167.4,31.4,-136.0,39.5,46.0,6.5
2022-05-22,Brentford,Leeds,A,D,P Tierney,38.2,1.0,-37.2,61.05,0.0,-61.05
2022-05-22,Brighton,West Ham,H,A,K Friend,75.0,78.8,3.8,74.5,4.24,-70.27
2022-05-22,Burnley,Newcastle,A,A,C Pawson,49.4,40.5,-8.9,130.5,0.0,-130.5
2022-05-22,Chelsea,Watford,H,H,M Dean,118.0,148.94,30.94,43.5,12.85,-30.65
2022-05-22,Crystal Palace,Man United,H,H,M Atkinson,85.62,0.0,-85.62,142.0,31.1,-110.9
2022-05-22,Leicester,Southampton,H,D,J Moss,67.6,4.0,-63.6,63.4,60.35,-3.05
2022-05-22,Liverpool,Wolves,H,D,A Taylor,87.0,29.55,-57.45,37.6,31.8,-5.8
2022-05-22,Man City,Aston Villa,H,A,M Oliver,138.9,93.8,-45.1,129.8,127.0,-2.8
2022-05-22,Norwich,Tottenham,A,A,C Kavanagh,63.55,38.4,-25.15,95.9,34.62,-61.28
2022-08-05,Crystal Palace,Arsenal,A,A,A Taylor,46.6,5.46,-41.15,191.9,23.8,-168.1
2022-08-06,Fulham,Liverpool,D,H,A Madley,72.2,21.9,-50.3,137.3,80.7,-56.6
2022-08-06,Bournemouth,Aston Villa,H,H,P Bankes,83.1,0.0,-83.1,100.14,54.0,-46.14
2022-08-06,Leeds,Wolves,H,D,R Jones,151.39,114.5,-36.89,177.11,62.87,-114.24
2022-08-06,Newcastle,Nott'm Forest,H,D,S Hooper,185.35,14.06,-171.29,195.25,5.0,-190.25
2022-08-06,Tottenham,Southampton,H,H,A Marriner,177.9,38.75,-139.15,152.11,5.5,-146.61
2022-08-06,Everton,Chelsea,A,A,C Pawson,78.2,103.6,25.4,611.49,67.86,-543.63
2022-08-07,Leicester,Brentford,D,H,J Gillett,49.0,81.4,32.4,49.25,3.6,-45.65
2022-08-07,Man United,Brighton,A,A,P Tierney,243.28,23.65,-219.63,55.7,137.9,82.2
2022-08-07,West Ham,Man City,A,A,M Oliver,186.5,21.55,-164.95,155.0,162.17,7.17
2022-08-13,Aston Villa,Everton,H,H,M Oliver,100.14,54.0,-46.14,78.2,103.6,25.4
2022-08-13,Arsenal,Leicester,H,H,D England,191.9,23.8,-168.1,49.0,81.4,32.4
2022-08-13,Brighton,Newcastle,D,D,G Scott,55.7,137.9,82.2,185.35,14.06,-171.29
2022-08-13,Man City,Bournemouth,H,H,D Coote,155.0,162.17,7.17,83.1,0.0,-83.1
2022-08-13,Southampton,Leeds,D,D,T Harrington,152.11,5.5,-146.61,151.39,114.5,-36.89
2022-08-13,Wolves,Fulham,D,D,J Brooks,177.11,62.87,-114.24,72.2,21.9,-50.3
2022-08-13,Brentford,Man United,H,H,S Attwell,49.25,3.6,-45.65,243.28,23.65,-219.63
2022-08-14,Nott'm Forest,West Ham,H,H,R Jones,195.25,5.0,-190.25,186.5,21.55,-164.95
2022-08-14,Chelsea,Tottenham,D,H,A Taylor,611.49,67.86,-543.63,177.9,38.75,-139.15
2022-08-15,Liverpool,Crystal Palace,D,A,P Tierney,137.3,80.7,-56.6,46.6,5.46,-41.15
2022-08-20,Tottenham,Wolves,H,D,S Hooper,177.9,38.75,-139.15,177.11,62.87,-114.24
2022-08-20,Crystal Palace,Aston Villa,H,D,A Madley,46.6,5.46,-41.15,100.14,54.0,-46.14
2022-08-20,Everton,Nott'm Forest,D,D,A Marriner,78.2,103.6,25.4,195.25,5.0,-190.25
2022-08-20,Fulham,Brentford,H,H,P Bankes,72.2,21.9,-50.3,49.25,3.6,-45.65
2022-08-20,Leicester,Southampton,A,D,M Salisbury,49.0,81.4,32.4,152.11,5.5,-146.61
2022-08-20,Bournemouth,Arsenal,A,A,C Pawson,83.1,0.0,-83.1,191.9,23.8,-168.1
2022-08-21,Leeds,Chelsea,H,H,S Attwell,151.39,114.5,-36.89,611.49,67.86,-543.63
2022-08-21,West Ham,Brighton,A,A,A Taylor,186.5,21.55,-164.95,55.7,137.9,82.2
2022-08-21,Newcastle,Man City,D,H,J Gillett,185.35,14.06,-171.29,155.0,162.17,7.17
2022-08-22,Man United,Liverpool,H,H,M Oliver,243.28,23.65,-219.63,137.3,80.7,-56.6
2022-08-27,Southampton,Man United,A,D,A Madley,152.11,5.5,-146.61,243.28,23.65,-219.63
2022-08-27,Brentford,Everton,D,A,J Brooks,49.25,3.6,-45.65,78.2,103.6,25.4
2022-08-27,Brighton,Leeds,H,D,M Salisbury,55.7,137.9,82.2,151.39,114.5,-36.89
2022-08-27,Chelsea,Leicester,H,D,P Tierney,611.49,67.86,-543.63,49.0,81.4,32.4
2022-08-27,Liverpool,Bournemouth,H,H,S Attwell,137.3,80.7,-56.6,83.1,0.0,-83.1
2022-08-27,Man City,Crystal Palace,H,A,D England,155.0,162.17,7.17,46.6,5.46,-41.15
2022-08-27,Arsenal,Fulham,H,D,J Gillett,191.9,23.8,-168.1,72.2,21.9,-50.3
2022-08-28,Aston Villa,West Ham,A,D,D Coote,100.14,54.0,-46.14,186.5,21.55,-164.95
2022-08-28,Wolves,Newcastle,D,H,P Bankes,177.11,62.87,-114.24,185.35,14.06,-171.29
2022-08-28,Nott'm Forest,Tottenham,A,A,C Pawson,195.25,5.0,-190.25,177.9,38.75,-139.15
2022-08-30,Crystal Palace,Brentford,D,D,S Hooper,46.6,5.46,-41.15,49.25,3.6,-45.65
2022-08-30,Fulham,Brighton,H,D,T Bramall,72.2,21.9,-50.3,55.7,137.9,82.2
2022-08-30,Southampton,Chelsea,H,H,M Oliver,152.11,5.5,-146.61,611.49,67.86,-543.63
2022-08-30,Leeds,Everton,D,A,D England,151.39,114.5,-36.89,78.2,103.6,25.4
